UserId,Id,Name,Rating,User_Rating
5407,92945.0,Tuff Stuff Standard Catalog of Football Cards,5.0,4.35
5407,92946.0,Tuff Stuff Standard Catalog of Basketball Cards,0.0,3.01
5407,92948.0,Tuff Stuff 2005 Standard Catalog of Football Cards,0.0,2.96
5407,92949.0,Tuff Stuff's Baseball Memorabilia Price Guide,0.0,1.74
5407,92950.0,Tuff Stuff's Complete Guide to Starting Lineup: A Pictorial History of Kenner Starting Lineup Figures,0.0,4.52
5407,92953.0,"Joker, Joker, Deuce",3.95,1.15
5407,92954.0,Big Bank Take Little Bank,3.94,2.5
5408,92955.0,"Cruel Miracles (Maps in a Mirror, #4)",3.81,2.93
5408,92956.0,"The Memory of Earth (Homecoming, #1)",3.58,3.64
5408,92957.0,"Homecoming: Harmony (Homecoming Saga, #1-3)",3.69,1.28
5408,92958.0,"Protect and Defend (Kerry Kilcannon, #2)",4.03,2.77
5408,92959.0,To Protect and Defend: Us Homeland Security Policy,0.0,2.77
5408,92960.0,Protect and Defend,2.0,1.82
5408,92961.0,The Folk of the Fringe,3.32,1.62
5408,92962.0,Space Boy,3.05,4.76
5408,92963.0,A Woman Of Destiny,3.53,1.58
5408,92965.0,The Belly of Paris,3.91,4.96
5409,92966.0,The Joy of Life,3.86,4.21
5409,92967.0,L'Assommoir,4.03,1.19
5409,92968.0,The Kill,3.84,2.93
5409,92969.0,Lady Sings the Blues,3.99,2.28
5409,92970.0,Billie Holiday: The Lady Sings the Blues,3.99,2.9
5409,92971.0,Lady Sings The Blues,3.99,2.33
5409,92973.0,Magic Mirror,3.28,1.6
5409,92974.0,A Planet Called Treason,3.94,2.09
5409,92975.0,A Storyteller in Zion,3.8,1.49
5409,92980.0,"Eye for Eye/The Tunesmith (Science Fiction Double, #27)",3.75,4.02
5410,92982.0,"Saintspeak, the Mormon Dictionary",3.73,1.09
5410,92984.0,Rock Springs,4.07,2.17
5410,92986.0,The Granta Book of the American Long Story,3.98,1.37
5410,92987.0,Half-Breed's Bride,4.03,2.21
5410,92988.0,Pirate's Wild Embrace,2.5,2.02
5410,92989.0,Warrior's Caress,3.83,4.56
5410,92991.0,"My Timeswept Heart (Blackwells, #1)",4.11,3.13
5410,92994.0,Pirate's Passionate Slave,3.7,4.37
5410,92997.0,Understanding Richard Powers,2.67,2.11
5410,92999.0,"In These Girls, Hope is a Muscle",3.95,4.48
5411,93000.0,"Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",4.32,1.2
5411,93001.0,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe Official Strategy Guide",4.21,2.12
5411,93002.0,The Keys to the Chronicles: Unlocking the Symbols of C. S. Lewis's Narnia,3.79,1.34
5411,93007.0,The Merry Adventures of Robin Hood,4.06,3.66
5411,93008.0,The Adventures of Robin Hood,4.07,2.48
5411,93009.0,Imagining Robin Hood: The Late-Medieval Stories in Historical Context,3.74,3.38
5411,93011.0,Robin Hood of Sherwood Forest,3.77,1.58
5411,93012.0,Robin Hood: A Classic Illustrated Edition,3.92,2.89
5411,93013.0,Robin Hood,4.0,3.53
5411,93015.0,The Little Women,3.47,4.82
5412,93017.0,Stories of Robin Hood Told to the Children,3.42,4.57
5412,93019.0,Little Women,4.08,3.68
5412,93023.0,"The Robin Hood Handbook: The Outlaw in History, Myth and Legend",3.12,3.84
5412,93024.0,Robin Hood: A Mythic Biography,3.74,4.44
5412,93025.0,Robin Hood and Other Outlaw Tales,4.08,1.98
5412,93028.0,The Song of Robin Hood,3.5,1.04
5412,93029.0,Robin Hood Was Right: A Guide to Giving Your Money for Social Change,4.18,4.11
5412,93032.0,Robin Hood Marketing: Stealing Corporate Savvy to Sell Just Causes,3.73,4.92
5412,93034.0,"Plan and Make Your Own Fences & Gates, Walkways, Walls & Drives",4.0,4.91
5412,93037.0,Robin Hood (Adaptation),4.18,3.67
5413,93039.0,Young Robin's Hood,3.5,3.29
5413,93040.0,The Story of Robin Hood,3.6,4.87
5413,93043.0,Tales of Robin Hood (Usborne Gift Book),3.67,1.56
5413,93054.0,A Square Peg: An Ulster Childhood,0.0,2.23
5413,93055.0,Flannery O'Connor's Sacramental Art,4.14,4.36
5413,93057.0,The Power of Realistic Thinking: How to Cope When How-To Books Fail,4.33,4.5
5413,93059.0,Writing News for Television-97-1+*,4.0,2.15
5413,93060.0,International Business,3.54,2.88
5413,93063.0,The White Company,3.89,1.31
5413,93064.0,Sir Nigel: Boyhood of the Commander of the White Company,3.9,1.23
5414,93065.0,Art in Theory 1900-1990: An Anthology of Changing Ideas,4.24,4.08
5414,93066.0,Art Theory: An Historical Introduction,3.69,2.91
5414,93067.0,Art in Theory 1815-1900: An Anthology of Changing Ideas,4.19,3.3
5414,93068.0,Theories of Art Today,3.47,4.83
5414,93069.0,Art in Theory 1648-1815: An Anthology of Changing Ideas,4.22,2.98
5414,93071.0,Nineteenth-Century Theories of Art,3.73,2.62
5414,93072.0,Theory for Art History,4.34,1.87
5414,93073.0,Theories of Modern Art: A Source Book by Artists and Critics,4.02,3.64
5414,93074.0,We Are All Water Babies,4.21,2.99
5414,93077.0,A Relational Aesthetic,0.0,2.05
5415,93078.0,The Seven Voyages of Sinbad the Sailor,3.68,2.68
5415,93079.0,Sindbad the Sailor and Other Tales from the Arabian Nights,3.71,4.59
5415,93080.0,Sinbad the Sailor and Other Stories from the Arabian Nights,3.85,3.21
5415,93082.0,Sinbad the Sailor,3.68,2.53
5415,93084.0,The Voyages of Sindbad the Sailor,3.27,2.51
5415,93085.0,The Adventures Of Sinbad The Sailor,3.73,1.89
5415,93086.0,Greenberg's Guides Lionel Trains 2007 Pocket Price Guide (Greenberg's Pocket Price Guide Lionel Trains),5.0,2.01
5415,93087.0,Fallen Giant: The Amazing Story of Hank Greenberg and the History of AIG,3.39,3.68
5415,93088.0,Handbook of Neurosurgery,4.52,2.21
5415,93089.0,How to Run a Traditional Jewish Household,4.26,2.23
5416,93090.0,Advanced Engineering Mathematics,4.0,3.18
5416,93091.0,"Calvin Coolidge (The American Presidents, #30)",3.95,4.89
5416,93092.0,Waterworks: A Photographic Journey through New York's Hidden Water System,4.0,4.86
5416,93096.0,"Magician's Gambit (The Belgariad, #3)",4.13,3.26
5416,93097.0,Eyesight Alone: Clement Greenberg's Modernism and the Bureaucratization of the Senses,4.0,1.4
5416,93098.0,"Clement Greenberg, Late Writings",3.69,2.65
5416,93099.0,Clement Greenberg: A Life,3.58,1.49
5416,93100.0,The Arabian Nights II: Sindbad and Other Popular Stories,4.07,3.22
5416,93101.0,The Arabian Nights,4.05,2.89
5416,93102.0,One Thousand and One Arabian Nights,4.03,1.13
5417,93103.0,The Arabian Nights II: Sindbad and Other Popular Stories (Everyman's Library),4.07,4.6
5417,93104.0,The Arabian Nights: A Companion,4.07,1.17
5417,93106.0,Arabian Nights' Entertainments,3.88,3.29
5417,93107.0,Aladdin and Other Favorite Arabian Nights Stories,4.05,3.89
5417,93109.0,The Arabian Nights: Their Best Known Tales,3.73,3.57
5417,93111.0,Paris Peasant,3.84,4.49
5417,93113.0,"France on Display: Peasants, Provincials, and Folklore in the 1937 Paris World's Fair",4.67,2.19
5417,93114.0,Ivanhoe,3.75,4.74
5417,93115.0,Ethics in the Confucian Tradition: The Thought of Mengzi and Wang Yangming,4.33,2.89
5417,93117.0,The Caucasian Chalk Circle,3.79,2.14
5418,93119.0,Damon Runyon,3.86,4.06
5418,93120.0,A Treasury of Damon Runyon,4.24,2.68
5418,93122.0,Broadway Boogie Woogie: Damon Runyon and the Making of New York City Culture,3.2,4.26
5418,93123.0,The English Gothic: A Bibliographic Guide to Writers from Horace Walpole to Mary Shelley,5.0,4.68
5418,93124.0,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4.57,2.07
5418,93125.0,Memoirs of the Reign of King George III: The Yale Edition of Horace Walpole`s Memoirs,0.0,2.02
5418,93126.0,Memoirs of King George II: The Yale Edition of Horace Walpole's Memoirs,4.5,3.08
5418,93127.0,Letters Of Horace Walpole To The Countess Of Ossory,4.0,1.54
5418,93128.0,Horace Walpole,3.67,4.41
5418,93130.0,The Prime Minister of Taste: A Portrait of Horace Walpole,4.25,2.57
5419,93134.0,The Mysteries of Udolpho,3.38,4.81
5419,93135.0,The Romance of the Forest,3.47,1.03
5419,93136.0,The Italian,3.51,3.62
5419,93138.0,Mistress of Udolpho: The Life of Ann Radcliffe,4.12,4.91
5419,93147.0,A Dragon Lives Forever: War and Rice in Vietnam's Mekong Delta,4.37,2.23
5419,93152.0,"Raleigh and the British Bicycle Industry: An Economic and Business History, 1870-1960",2.0,1.14
5419,93154.0,Die Earthman Die: Tales of Horror and SF,5.0,1.36
5419,93155.0,"The Geographic Revolution in Early America: Maps, Literacy, and National Identity",3.94,4.81
5419,93157.0,The Monk,3.8,4.75
5419,93161.0,Protea Book,4.5,2.42
5420,93164.0,"The Unpublished Correspondence Of Mme De Genlis And Margaret Chinnery, And Related Documents In The Chinnery Family Papers",0.0,3.41
5420,93165.0,Les Id�es Philosophiques Et Litt�raires de Mme de Sta�l Et de Mme de Genlis,0.0,2.14
5420,93166.0,Madame De Genlis Und Die Französische Aufklärung,0.0,3.3
5420,93169.0,Madame De Genlis Et Le Théâtre D'éducation Au Xvii Ie Siècle,4.0,3.44
5420,93171.0,Madame de Genlis,0.0,4.14
5420,93172.0,Opal: The Journal of an Understanding Heart,4.24,1.25
5420,93173.0,"How Opal Mehta Got Kissed, Got Wild, and Got a Life",2.8200000000000003,4.47
5420,93174.0,Toot & Puddle: Charming Opal,3.95,4.11
5420,93178.0,"Opal (Dakotah Treasures, #3)",4.16,1.86
5420,93179.0,Opals,4.33,1.6
5421,93180.0,The Manuscript Found in Saragossa,4.11,3.57
5421,93181.0,Jean Potocki - Oeuvres III: The'tre - Histoire - Chronologie - Ecrits Politiques,0.0,1.53
5421,93184.0,Tales from the Saragossa Manuscript: Or Ten Days in the Life of Alphonse Van Worden,4.11,1.99
5421,93185.0,Tales from Saragossa Manuscript,4.11,4.35
5421,93188.0,Dead Souls,3.99,2.71
5421,93189.0,Nikolai Gogol: Between Ukrainian and Russian Nationalism,4.3,1.56
5421,93190.0,The Sexual Labyrinth of Nikolai Gogol,3.65,1.55
5421,93191.0,Northanger Abbey,3.82,4.6
5421,93193.0,Approaching the Millennium: Essays on Angels in America,4.14,2.04
5421,93194.0,California Angels,0.0,3.43
5422,93195.0,The Castle of Wolfenbach: A German Story,3.4,2.48
5422,93196.0,The Castle of Wolfenbach,3.4,1.38
5422,93199.0,Lobscouse and Spotted Dog: Which It's a Gastronomic Companion to the Aubrey/Maturin Novels,3.98,3.33
5422,93200.0,Harbors and High Seas: An Atlas and Geographical Guide to the Complete Aubrey-Maturin Novels of Patrick O'Brian,4.07,2.35
5422,93201.0,"Blue at the Mizzen (Aubrey/Maturin, #20)",4.38,1.03
5422,93202.0,The Rendezvous and Other Stories,3.69,3.88
5422,93204.0,The Yellow Admiral (Aubrey & Maturin #18),4.36,1.85
5422,93206.0,Master and Commander (Aubrey/Maturin Book 1),4.1,3.17
5422,93208.0,Charles Robert Maturin,0.0,2.45
5422,93216.0,"Melmoth by Charles Robert Maturin, Fiction, Horror",3.72,2.28
5423,93219.0,The Best Ghost Stories Of Algernon Blackwood,4.17,4.31
5423,93220.0,Ancient Sorceries and Other Weird Stories,4.15,2.99
5423,93221.0,Incredible Adventures (Lovecraft's Library),3.8,2.49
5423,93223.0,Algernon Blackwood: An Extraordinary Life,3.9,4.0
5423,93227.0,The Lost Valley / The Wolves of God,4.0,1.34
5423,93229.0,Julius Levallon / The Bright Messenger,4.4,4.73
5423,93230.0,B Is for Buckaroo: A Cowboy Alphabet,3.91,2.75
5423,93232.0,Cowboys & Buckaroos: Trade Secrets of a North American Icon,4.0,1.08
5423,93233.0,The Adventures of Buckaroo Banzai across the Eighth Dimension,4.1,1.27
5423,93234.0,Buckaroo: Visions and Voices of the American Cowboy,4.0,1.94
5424,93235.0,Trappings Of The Great Basin Buckaroo,4.0,4.42
5424,93237.0,Last Buckaroo,4.22,2.56
5424,93238.0,Honda Civic 2001-2004 & CR-V 2002-2004 (Haynes Repair Manual),4.33,2.79
5424,93239.0,The Best American Mystery Stories 2001,3.6,4.15
5424,93240.0,The Best Christian Writing 2001,3.23,3.8
5424,93241.0,"A Graveyard for Lunatics: Another Tale of Two Cities (Crumley Mysteries, #2)",3.59,2.16
5424,93242.0,Ray,3.94,3.68
5424,93244.0,Airships,4.06,1.15
5424,93245.0,High Lonesome,4.06,4.67
5424,93246.0,Bats Out of Hell,4.13,2.83
5425,93247.0,Perspectives on Barry Hannah,4.33,1.74
5425,93248.0,Boomerang and Never Die,3.93,4.14
5425,93249.0,Geronimo Rex,3.91,3.79
5425,93250.0,Ray Bradbury: A Critical Companion,3.5700000000000003,1.45
5425,93252.0,Stories of Erskine Caldwell,3.95,4.74
5425,93253.0,Reading Erskine Caldwell: New Essays,3.67,3.44
5425,93254.0,Complete Stories,4.41,2.09
5425,93255.0,Georgia Boy,3.8,3.68
5425,93257.0,Black and White Stories of Erskine Caldwell,4.09,4.27
5425,93258.0,Clock Without Hands,3.88,2.45
5426,93259.0,Carson McCullers: A Life,3.84,4.55
5426,93260.0,Carson McCullers (Modern Critical Views),3.56,3.99
5426,93261.0,The Legend of Sleepy Hollow,3.73,3.16
5426,93263.0,The Legend of Sleepy Hollow (Graphic Novel),3.97,2.65
5426,93264.0,The Place Names of Historic Sleepy Hollow & Tarrytown [New York],4.5,2.26
5426,93267.0,The Legend of Sleepy Hollow / Rip Van Winkle,3.87,3.5
5426,93269.0,Earth Abides,3.96,3.77
5426,93272.0,The King Arthur Flour Cookie Companion: The Essential Cookie Cookbook,4.26,4.41
5426,93273.0,King Arthur and His Knights of the Round Table,3.92,1.46
5426,93274.0,The King Arthur Flour 200th Anniversary Cookbook: All the joy and variety of baking-the experience and tradition of America's most historic flour company,4.44,1.29
5427,93275.0,The Story of King Arthur and His Knights,4.01,1.18
5427,93276.0,King Arthur and His Knights: Selected Tales,4.11,1.9
5427,93277.0,The Adventures of King Arthur,3.98,3.92
5427,93278.0,King Arthur and the Round Table (Tales of King Arthur),3.94,4.48
5427,93279.0,The World of King Arthur,3.9,2.33
5427,93280.0,The Death of King Arthur,4.02,3.1
5427,93281.0,The Boy's King Arthur,4.0,4.7
5427,93282.0,The Acts of King Arthur and His Noble Knights,3.83,4.6
5427,93283.0,King Arthur and the Knights of the Round Table,3.89,4.59
5427,93284.0,The Mammoth Book of King Arthur,3.95,1.31
5428,93285.0,King Arthur and His Knights,3.89,4.26
5428,93286.0,King Arthur: Myth-Making and History,3.72,1.07
5428,93287.0,Journey to Avalon: The Final Discovery of King Arthur,3.2,2.84
5428,93289.0,"Jesus, King Arthur, and the Journey of the Grail: The Secrets of the Sun Kings",3.75,4.02
5428,93292.0,The Historic King Arthur: Authenticating the Celtic Hero of Post-Roman Britain,4.12,2.4
5428,93293.0,King Arthur: Dark Age Warrior and Mythic Hero,4.13,2.73
5428,93295.0,Sir Thomas Lawrence,4.0,2.52
5428,93298.0,Sir Thomas More,2.92,3.84
5428,93300.0,Le Morte D'Arthur,3.92,1.16
5428,93301.0,Selected Writings: Sir Thomas Browne,4.15,1.49
5429,93302.0,The Last Letters of Thomas More,4.3,4.56
5429,93303.0,Short Parliament Diary of Sir Thomas Aston 1640,0.0,3.92
5429,93304.0,Don Quixote,3.87,3.39
5429,93305.0,Don Quixote de La Mancha,3.87,3.73
5429,93306.0,Scrum Bums: A Get Fuzzy Collection,4.3,1.9
5429,93308.0,Say Cheesy: A Get Fuzzy Collection,4.33,3.76
5429,93309.0,Blueprint for Disaster: A Get Fuzzy Collection,4.25,4.57
5429,93311.0,Loserpalooza: A Get Fuzzy Treasury,4.37,4.02
5429,93312.0,"I Would Have Bought You A Cat , But... A Get Fuzzy Gift Book",4.16,2.7
5429,93313.0,Christ in Concrete,3.67,2.64
5430,93314.0,Groovitude: A Get Fuzzy Treasury,4.24,1.12
5430,93315.0,Get Fuzzy 2: Fuzzy Logic,4.27,4.55
5430,93317.0,The Get Fuzzy Experience: Are You Bucksperienced,4.29,4.09
5430,93319.0,An American Story: Pietro Didonato's Christ in Concrete,4.5,2.56
5430,93320.0,From Mesa Verde to the Professor's House,0.0,3.44
5430,93321.0,The Sandman: The Dream Hunters,4.39,4.66
5430,93322.0,"Sandman Mystery Theatre, Vol. 3: The Vamp",3.85,3.22
5430,93323.0,"Sandman Mystery Theatre, Vol. 5: Dr. Death and the Night of the Butcher",4.04,3.3
5430,93325.0,"Sandman Mystery Theatre, Vol. 2: The Face and the Brute",3.91,4.96
5430,93326.0,"The Golden Age Sandman Archives, Vol. 1",4.05,3.19
5431,93329.0,"The Collected Sandman Covers, 1989-1997",4.54,2.9
5431,93330.0,Thessaly: Witch for Hire,3.69,1.49
5431,93332.0,Taller Tales,3.84,4.24
5431,93334.0,Thy Kingdom Come: How the Religious Right Distorts the Faith and Threatens America: An Evangelical's Lament,3.86,1.2
5431,93335.0,Absolute Kingdom Come,4.26,4.79
5431,93336.0,Thy Kingdom Come: Tracing God's Kingdom Program and Covenant Promises Throughout History,4.18,3.49
5431,93337.0,Kingdom Come: How Jesus Wants to Change the World,3.99,3.58
5431,93338.0,Kingdom Come,4.46,3.94
5431,93339.0,Their Kingdom Come: Inside the Secret World of Opus Dei,3.36,3.29
5431,93340.0,The Little Shepherd of Kingdom Come,4.11,3.79
5432,93341.0,Thy Kingdom Come: Studies in Daniel and Revelation,3.91,4.77
5432,93342.0,"To Kingdom Come (Barker & Llewelyn, #2)",3.95,3.09
5432,93343.0,Matthew: Thy Kingdom Come***op***: A Commentary on the First Gospel,3.75,4.4
5432,93344.0,Kingdom Come: Le Bron James And The Rookie Year That Changed America,5.0,1.7
5432,93350.0,Solving Odes with Maple V,0.0,3.29
5432,93351.0,Stochastic Population Models: A Compartmental Perspective,5.0,3.98
5432,93356.0,When the Kingdom Comes: Lessons from the Smithton Outpouring,4.4,1.3
5432,93358.0,"Kingdom Come (Traveler, #2)",3.68,3.67
5432,93360.0,Reinventing Yourself: How to Become the Person You've Always Wanted to Be,4.09,2.4
5432,93361.0,"Tree House Mystery (The Boxcar Children, #14)",3.94,3.2
5433,93363.0,"Modern Classics Book 2: Cookies, Biscuits  Slices, Small Cakes, Cakes, Desserts, Hot Puddings, Pies  Tarts",4.28,2.12
5433,93365.0,In Quiet Light: Poems on Vermeer's Women,4.12,4.29
5433,93366.0,Ten Commitments to Your Success,4.14,1.31
5433,93368.0,Introduction to Modern Statistical Mechanics,3.92,4.57
5433,93369.0,50 Ways to Create Great Relationships: How to Stop Taking and Start Giving,3.67,3.76
5433,93370.0,"Akira, Vol. 2",4.45,2.54
5433,93371.0,"Akira, Vol. 1",4.38,4.84
5433,93372.0,"Akira, Vol. 3",4.43,2.15
5433,93374.0,"Akira, Vol. 4",4.46,2.38
5433,93375.0,"Akira, Vol. 6",4.51,3.64
5434,93376.0,"Akira, Vol. 5",4.49,4.47
5434,93378.0,Ran,4.19,4.21
5434,93379.0,In Shadows,3.45,4.09
5434,93380.0,"The Boxcar Children 1-4 (The Boxcar Children, #1-4)",4.22,3.79
5434,93381.0,9 Lies That Are Holding Your Business Back...: And the Truth That Will Set It Free,4.29,2.21
5434,93382.0,Raymond Chandler's Los Angeles,3.71,4.55
5434,93383.0,Dream Angus: The Celtic God of Dreams,3.26,1.19
5434,93388.0,Waiting on the Weather: Making Movies with Akira Kurosawa,3.9,2.65
5434,93389.0,Something Like an Autobiography,4.23,4.89
5434,93390.0,Akira Club,4.42,3.86
5435,93391.0,Akira,4.38,3.07
5435,93392.0,Akira Kurosawa and Intertextual Cinema,3.5,2.14
5435,93394.0,Pearl Harbor and the Coming of the Pacific War: A Brief History with Documents and Essays,3.53,1.33
5435,93395.0,"Power and Culture: The Japanese-American War, 1941-1945",3.9,4.81
5435,93397.0,Insider's Guide to Commercial Real Estate,5.0,2.91
5435,93398.0,The Small Business Millionaire,3.86,1.76
5435,93399.0,The Light at the Edge,4.4,1.94
5435,93400.0,The Raymond Chandler Papers: Selected Letters and Nonfiction 1909-1959,4.03,4.44
5435,93401.0,"No Time to Die (Dark Secrets, #3)",4.12,4.39
5435,93402.0,Scale and Scope: The Dynamics of Industrial Capitalism,4.06,3.97
5436,93403.0,"Learning to Weave, Revised Edition",4.4,2.77
5436,93404.0,Marlborough as Military Commander (Spellmount Classics),4.21,2.27
5436,93405.0,The Notebooks of Malte Laurids Brigge,4.03,4.24
5436,93408.0,Talk the Talk: The Slang of 65 American Subcultures,3.62,4.29
5436,93409.0,"The Fine Art of Small Talk: How to Start a Conversation, Keep It Going, Build Networking Skills and Leave a Positive Impression!",3.41,2.75
5436,93411.0,How to Talk So Kids Can Learn: At Home and in School,4.1,3.21
5436,93415.0,Stedman's/Ictv Virus Words,0.0,4.44
5436,93416.0,The Mac Shareware 500: The Last Word on the Best Virus-Free Mac Shareware,0.0,4.84
5436,93422.0,"The Quotable Atheist: Ammunition for Nonbelievers, Political Junkies, Gadflies, and Those Generally Hell-Bound",4.0,2.3
5436,93424.0,"An Empty Cradle, a Full Heart: Reflections for Mothers and Fathers after Miscarriage, Stillbirth, or Infant Death",4.18,3.18
5437,93425.0,Cradle of Life: The Discovery of Earth's Earliest Fossils,3.83,1.95
5437,93426.0,Genghis Khan and the Making of the Modern World,4.04,3.58
5437,93427.0,"Genghis Khan: Life, Death, and Resurrection",3.72,4.52
5437,93428.0,In the Empire of Genghis Khan: An Amazing Odyssey Through the Lands of the Most Feared Conquerors in History,3.99,1.12
5437,93429.0,Genghis Khan,3.68,3.97
5437,93430.0,Empire in the East: The Story of Genghis Khan,3.8,1.45
5437,93432.0,Genghis Khan: Conqueror of the World,3.43,2.09
5437,93433.0,Life in Genghis Khan's Mongolia (The Way People Live),3.62,1.01
5437,93434.0,The Life & Times of Genghis Khan (Biography from Ancient Civilizations) (Biography from Ancient Civilizations),5.0,4.35
5437,93435.0,In Search of Genghis Khan: An Exhilarating Journey on Horseback Across the Steppes of Mongolia,3.68,4.25
5438,93436.0,The End of Mr. Y,3.79,1.56
5438,93437.0,Hellstrom's Hive,3.69,1.84
5438,93439.0,"The Jesus Incident (The Pandora Sequence, #1)",3.72,1.41
5438,93440.0,Man of Two Worlds,3.45,2.22
5438,93441.0,Frank Herbert,4.05,4.15
5438,93446.0,"Henry William Herbert (Frank Forester): A Bibliography of His Writings, 1832-1858",0.0,1.51
5438,93450.0,Direct Descent,3.19,1.8
5438,93453.0,When Will Jesus Bring the Pork Chops?,3.84,3.72
5438,93454.0,Pork Chop Hill,3.62,1.09
5438,93455.0,Love and Pork Chops,4.0,2.36
5439,93456.0,Pork Chops and Applesauce: A Collection of Recipes and Reflections,4.4,1.16
5439,93458.0,FISH: 77 Great Fish of North America,4.58,4.53
5439,93459.0,Microsoft Windows XP-Illustrated Essentials,0.0,4.69
5439,93462.0,"Reinventing the Wheel: A Story of Genius, Innovation, and Grand Ambition",3.86,3.83
5439,93466.0,Write Source 2000 Skills Book: Editing and Proofreading Practice,3.0,3.05
5439,93467.0,Healthwise Handbook: A Self-Care Guide for You,3.85,2.33
5439,93468.0,Write Ahead: A Student Handbook for Writing and Learning,3.67,4.9
5439,93469.0,The Holistic Pediatrician,4.31,3.21
5439,93470.0,A Social Interactional Theory of Emotions,0.0,2.82
5439,93471.0,"Write on Track: A Handbook for Young Writers, Thinkers, and Learners",4.4,4.71
5440,93475.0,Introduction to the Engineering Profession,0.0,2.16
5440,93478.0,Eye of Heaven (Dirk & Steele #5),3.89,2.31
5440,93479.0,"Tiger Eye (Dirk & Steele,  #1)",3.8,1.6
5440,93480.0,"The Red Heart of Jade (Dirk & Steele, #3)",3.75,2.54
5440,93481.0,"Shadow Touch (Dirk & Steele,  #2)",3.94,4.72
5440,93482.0,"If You're Trying to Teach Kids How to Write, You've Gotta Have This Book",3.95,2.47
5440,93483.0,"A Taste of Crimson (Crimson City, #2)",3.89,2.7
5440,93484.0,Soul Feast: An Invitation to the Christian Spiritual Life,4.17,1.0
5440,93485.0,Cross Creek,4.07,2.56
5440,93487.0,Nisa: The Life and Words of a !Kung Woman,3.88,3.73
5441,93488.0,American Empress: The Life and Times of Marjorie Merriweather Post,3.93,4.18
5441,93489.0,"Soul Song (Dirk and Steele,  #6)",3.91,3.32
5441,93490.0,Nonparametric Statistics in Health Care Research,4.33,2.24
5441,93491.0,Wittgenstein's Ladder: Poetic Language and the Strangeness of the Ordinary,4.14,1.37
5441,93492.0,Nate the Great and the Big Sniff,4.01,2.57
5441,93493.0,Hidden Life of Girls,3.53,4.79
5441,93495.0,In God's Presence,4.16,2.22
5441,93496.0,Until That Good Day: A Novel,3.78,2.95
5441,93497.0,"The Complete Book of Long-Distance Cycling: Build the Strength, Skills, and Confidence to Ride as Far as You Want",3.77,3.8
5441,93498.0,The Perfect Distance: Training for Long-Course Triathlons,3.83,2.04
5442,93499.0,Teaching and Learning at a Distance: Foundations of Distance Education,3.54,4.34
5442,93500.0,The Perfect Distance,4.19,3.06
5442,93503.0,Distance Manager,3.14,4.03
5442,93504.0,The Omnivore's Dilemma: A Natural History of Four Meals,4.18,3.24
5442,93506.0,The Last Queens of Egypt,2.5,1.95
5442,93507.0,The Last Queen,4.04,1.19
5442,93508.0,The Betrayal of Liliuokalani: Last Queen of Hawaii 1838-1917,4.1,3.5
5442,93509.0,Marie Antoinette: The Last Queen of France,3.87,4.61
5442,93512.0,Israel-David King/Berenice Last Queen,0.0,3.46
5442,93514.0,The Last Emperor,4.0,4.64
5443,93515.0,Peony,3.99,2.56
5443,93516.0,Mandala,3.6,1.02
5443,93517.0,Dragon Seed,4.08,4.2
5443,93518.0,Between Two Worlds: A Story about Pearl Buck,3.64,2.21
5443,93519.0,The Child Who Never Grew,3.89,4.74
5443,93520.0,The Promise,4.01,4.67
5443,93521.0,Imperial Woman,4.05,1.04
5443,93526.0,The House of Earth (Omnibus),4.42,1.98
5443,93527.0,The Story Bible Volume II: New Testament,3.27,4.15
5443,93528.0,All Men Are Brothers,4.14,1.34
5444,93531.0,Christmas Day in the Morning,4.29,3.35
5444,93533.0,Pearl S. Buck's Book of Christmas,3.89,1.84
5444,93535.0,Spartacus and the Slave Wars: A Brief History with Documents,3.77,1.91
5444,93536.0,"Spartacus International Gay Guide 2007, 36th Edition",0.0,3.17
5444,93537.0,Spartacus,3.83,1.25
5444,93538.0,Spartacus International Sauna Guide,2.5,4.88
5444,93539.0,Spartacus: Film and History,3.22,3.83
5444,93540.0,Spartacus International Gay Guide,0.0,2.06
5444,93543.0,Spartacus: The Myth and the Man,3.46,4.62
5444,93544.0,Six Sigma: The Breakthrough Management Strategy Revolutionizing the World's Top Corporations,3.18,2.86
5445,93546.0,Walk-On,4.0,1.63
5445,93547.0,The Six Sigma Fieldbook: How DuPont Successfully Implemented the Six Sigma Breakthrough Management Strategy,3.44,3.61
5445,93548.0,Girlfighting: Betrayal and Rejection Among Girls,3.87,3.99
5445,93549.0,Blaxploitation Cinema,2.96,4.76
5445,93551.0,"Bridal Quest (Here Come the Brides, #2)",3.89,3.56
5445,93552.0,"Rich, Rugged...Ruthless (Montana Mavericks: Wed in Whitehorn Series #9)",4.08,4.35
5445,93553.0,Samye: A Pilgrimage to the Birthplace of Tibetan Buddhism,5.0,4.46
5445,93554.0,In the Presence of the Sensuous: Essays in Aesthetics,0.0,3.8
5445,93555.0,Peering Over the Edge,4.4,3.14
5445,93556.0,Advanced Laboratory Methods in Histology and Pathology,0.0,2.17
5446,93557.0,The Fertility Factor,3.24,4.33
5446,93558.0,"God Wants You Healthy, Wealthy and Full of Life",5.0,2.55
5446,93562.0,Genitourinary Disorders (Mosby's Clinical Nursing Series),0.0,4.53
